Zipcode,year,POPULATION,CARE_PROPORTION,FOOD_PROPORTION,GYM_PROPORTION,HOUSING_RATE,Income,PHARMACY_PROPORTION,POP_18_24_BACH,POP_18_24_CS_AS,POP_18_24_HS,POP_18_24_LT_HS,POP_18_24_TOTAL,POP_25OVER_9_12_NODIP,POP_25OVER_ASSOC,POP_25OVER_BACH,POP_25OVER_GRAD_PRO,POP_25OVER_HS,POP_25OVER_LT_9TH,POP_25OVER_SOME_COL,POP_25OVER_TOTAL,RESTAURANT_PROPORTION,TOT_HISP_LATINO,TOT_NOT_HISP_AIAN,TOT_NOT_HISP_ASIAN,TOT_NOT_HISP_BLACK,TOT_NOT_HISP_NHPI,TOT_NOT_HISP_OTHER_RACE,TOT_NOT_HISP_WHITE,gyms,pharmacy,restaurant,total_sum_care,total_sum_food,PROP_18_24_LT_HS,PROP_18_24_HS,PROP_18_24_CS_AS,PROP_18_24_BACH,Education_Level,POP_18_24_LT_HS_PROP,POP_18_24_HS_PROP,POP_18_24_CS_AS_PROP,POP_18_24_BACH_PROP,Lower_Education_18_24,Medium_Education_18_24,Higher_Education_18_24,Lower_Education_18_24_PROP,Medium_Education_18_24_PROP,Higher_Education_18_24_PROP,POP_25OVER_LT_9TH_PROP,POP_25OVER_9_12_NODIP_PROP,POP_25OVER_HS_PROP,POP_25OVER_SOME_COL_PROP,POP_25OVER_ASSOC_PROP,POP_25OVER_BACH_PROP,POP_25OVER_GRAD_PRO_PROP,Lower_Education,Medium_Education,Higher_Education,Lower_Education_PROP,Medium_Education_PROP,Higher_Education_PROP,RACE_TOTAL,TOT_HISP_LATINO_PROP,TOT_NOT_HISP_WHITE_PROP,TOT_NOT_HISP_BLACK_PROP,TOT_NOT_HISP_AIAN_PROP,TOT_NOT_HISP_ASIAN_PROP,TOT_NOT_HISP_NHPI_PROP,TOT_NOT_HISP_OTHER_RACE_PROP,Income_Bin,Income_Low,Income_Medium,Income_High,HOUSING_RATE_Bin,HOUSING_RATE_Low,HOUSING_RATE_Medium,HOUSING_RATE_High,Income_Low,Income_Medium,Income_High,HOUSING_RATE_bin,HOUSING_RATE_Low,HOUSING_RATE_Medium,HOUSING_RATE_High
47025,2022,23301,4.29E-05,1.677949838,0,1.79407247,1.117695551,4.29E-05,2.929411765,1.151364764,1.162459547,1.547263682,1.279965004,1.092691622,1.501739736,2.671996543,2.525164114,1.675264985,0.921933086,1.368905508,1.581538646,1.084931977,0.397694524,0.782608696,1.118811881,0.470437018,0.75,1.733333333,1.966596847,0,1,2.5,1,4,1.208832801,0.908196351,0.899528315,2.288665514,Bachelor's Degree or Higher,1.208832801,0.908196351,0.899528315,2.288665514,1.547263682,2.313824311,2.929411765,1.208832801,1.807724667,2.288665514,0.582934276,0.690904155,1.059262756,0.865552993,0.949543497,1.689491781,1.596650275,2.014624708,3.044170493,6.698900392,1.273838431,1.924815749,4.235685553,7.2194823,0.055086294,0.272401367,0.065162154,0.108402329,0.154971206,0.103885565,0.240091084,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
47024,2022,2958,0,0,0,0.808014208,-0.278540641,0,0.423529412,-0.096774194,0.18381877,0.024875622,0.05511811,0.13368984,-0.122477383,-0.187986171,-0.158424508,-0.085170247,0.12267658,-0.100963613,-0.094580043,0,-0.108069164,-0.130434783,-0.089108911,-0.038560411,-0.25,-0.133333333,-0.079263587,0,0,0,0,0,0.451314854,3.334997688,-1.755760369,7.684033613,Bachelor's Degree or Higher,0.451314854,3.334997688,-1.755760369,7.684033613,0.024875622,0.087044577,0.423529412,0.451314854,1.57923732,7.684033613,-1.29706623,-1.413510031,0.900509705,1.067493834,1.294960115,1.987588132,1.675031037,0.256366419,-0.18613386,-0.468888062,-2.710576261,1.968003539,4.957579284,-0.82877019,0.130397022,0.095640008,0.046527266,0.157383536,0.107519445,0.301651776,0.160880947,Low,1,0,0,High,0,0,1,TRUE,FALSE,FALSE,High,FALSE,FALSE,TRUE
46202,2022,20688,0.000386698,4.488473236,9.67E-05,2.957568585,1.042984667,9.67E-05,17.34117647,5.667493797,2.280906149,1.179104478,4.257217848,1.59714795,0.334029228,3.872515125,6.302844639,0.357940156,0.565055762,0.512872142,1.329803781,5.865429234,2.054755043,1.043478261,18.8019802,12.82262211,0.5,2.955555556,1.015323559,2,2,12,8,9.5,0.276965972,0.535773886,1.331267039,4.073358961,Bachelor's Degree or Higher,0.276965972,0.535773886,1.331267039,4.073358961,1.179104478,7.948399945,17.34117647,0.276965972,1.867040924,4.073358961,0.424916646,1.201040314,0.269167648,0.385675051,0.251186854,2.912095139,4.739680192,2.162203712,0.870812297,10.50938899,1.625956959,0.654842699,7.902962184,39.19371472,0.052425626,0.025905265,0.327160163,0.026623612,0.47971927,0.012757148,0.075408916,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
46203,2022,36544,0,2.674714672,8.21E-05,0.273318198,0.101844219,0,3.611764706,1.987593052,2.469902913,2.537313433,2.241469816,6.500891266,1.934585943,3.185393258,3.710284464,2.638401651,5.933085502,1.760103552,2.683596554,3.873905429,7.943804035,5.217391304,3.653465347,12.77892031,2.25,4.8,2.369529269,3,0,14,0,10,1.131986438,1.101912189,0.886736479,1.61133765,Bachelor's Degree or Higher,1.131986438,1.101912189,0.886736479,1.61133765,2.537313433,4.457495965,3.611764706,1.131986438,1.988648668,1.61133765,2.21087089,2.422454767,0.983158831,0.655874874,0.72089299,1.186986641,1.382579083,12.43397677,4.398505203,8.830263665,4.633325657,1.639033705,3.290458713,39.01311026,0.203618834,0.060736743,0.327554512,0.133734308,0.093647118,0.05767292,0.123035563,Medium,0,1,0,Medium,0,1,0,FALSE,TRUE,FALSE,Medium,FALSE,TRUE,FALSE
47018,2022,4674,0,0,0,1.506833795,0.378971665,0,0.670588235,0.091811414,0.155339806,-0.169154229,0.09623797,0.146167558,0.011134308,0.017718237,0.364989059,0.070162274,0.208178439,0.0624191,0.068257956,0,-0.050432277,-0.086956522,0.00990099,-0.035989717,-0.25,-0.066666667,0.063499063,0,0,0,0,0,-1.757666214,1.614121801,0.95400406,6.96802139,Bachelor's Degree or Higher,-1.757666214,1.614121801,0.95400406,6.96802139,-0.169154229,0.24715122,0.670588235,-1.757666214,2.568125861,6.96802139,3.049877985,2.14139956,1.027898832,0.914458957,0.163121022,0.259577604,5.347201675,0.354345997,0.132581373,0.393841603,5.191277545,1.942357789,5.769900301,-0.416645129,0.121043721,-0.152405629,0.086379786,0.20870644,-0.023763605,0.600031015,0.160008271,Medium,0,1,0,High,0,0,1,FALSE,TRUE,FALSE,High,FALSE,FALSE,TRUE
47037,2022,4352,0.000229779,0,0,1.017570119,0.463433592,0.000229779,-0.035294118,-0.029776675,0.085436893,0.099502488,0.024496938,0.098039216,0.084899095,-0.091184097,-0.107658643,0.223618797,-0.107806691,-0.042283906,0.040978703,3.485294118,-0.100864553,-0.173913043,0.00990099,-0.023136247,-0.25,-0.066666667,0.057766509,0,1,1.5,1,0,4.061833689,3.487656033,-1.215526409,-1.440756303,Less than High School,4.061833689,3.487656033,-1.215526409,-1.440756303,0.099502488,0.055660218,-0.035294118,4.061833689,2.272129624,-1.440756303,-2.630798035,2.392443109,5.45695156,-1.031850769,2.071785807,-2.225158193,-2.627185229,-0.009767476,0.181334891,-0.113943645,-0.238354927,4.425100792,-2.780557615,-0.546913011,0.184425222,-0.105622846,0.042303339,0.31799032,-0.018103409,0.457111085,0.121896289,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
46181,2022,5186,0,0,0,2.581539076,2.422262524,0.000192827,0.2,0.101736973,0.27184466,-0.213930348,0.09623797,-0.221033868,-0.047320807,0.333189283,0.378993435,0.083669449,0,0.089457788,0.086444125,0,-0.025936599,-0.304347826,0.079207921,-0.01285347,0.5,0.066666667,0.163047073,0,1,0,0,0,-2.222930801,2.824713151,1.057139635,2.078181818,High School,-2.222930801,2.824713151,1.057139635,2.078181818,-0.213930348,0.373581633,0.2,-2.222930801,3.881852785,2.078181818,0,-2.556956498,0.967902087,1.03486255,-0.547414958,3.854388961,4.384259008,-0.221033868,0.173127237,0.664861911,-2.556956498,2.002764637,7.691233011,0.465783765,-0.055683777,0.350048854,-0.02759536,-0.653410121,0.170052988,1.073459485,0.143127931,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
47112,2022,16935,5.90E-05,4.040232718,0,1.263225761,0.774477707,5.90E-05,0.694117647,1.282878412,0.828478964,0.39800995,0.845144357,1.180035651,0.98677801,1.079083838,1.574617068,1.453522184,0.587360595,1.09621746,1.11946638,3.881192796,0.685878963,1.130434783,0.97029703,0.249357326,1.5,1.088888889,1.362473818,0,1,6.5,1,7,0.470937239,0.980281011,1.517939984,0.821300694,Some College/Associate Degree,0.470937239,0.980281011,1.517939984,0.821300694,0.39800995,2.111357376,0.694117647,0.470937239,2.498220995,0.821300694,0.524679084,1.054105485,1.298406286,0.979232141,0.881471769,0.963926972,1.406578256,1.767396245,2.549739644,3.640478915,1.578784569,2.277638427,3.251976997,6.987330808,0.098160368,0.19499203,0.035687065,0.161783493,0.138865191,0.21467425,0.155837604,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
47111,2022,18144,0,0,0,1.808860302,1.382763737,0,1.964705882,1.186104218,0.491909385,0.995024876,0.896762905,1.229946524,1.579679889,1.74286949,1.506345733,1.034049339,0.672862454,1.164677118,1.14423307,0.278659612,1.113832853,0.652173913,1.099009901,1.061696658,1.25,1.111111111,1.228640723,0,0,0.5,0,0,1.109574081,0.548538953,1.32265085,2.190886657,Bachelor's Degree or Higher,1.109574081,0.548538953,1.32265085,2.190886657,0.995024876,1.678013603,1.964705882,1.109574081,1.871189804,2.190886657,0.588046676,1.074909086,0.903705168,1.017867031,1.380557799,1.523176996,1.316467573,1.902808978,2.198726457,4.828895112,1.662955763,1.921572199,4.220202368,7.516465159,0.148185727,0.163459911,0.141249462,0.08676604,0.146213663,0.166301576,0.147823623,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
47012,2022,10698,0,1.827346662,0,1.401304693,0.775561156,9.35E-05,1.529411765,0.568238213,0.52038835,0.169154229,0.510936133,0.436720143,0.605427975,0.640017286,0.771115974,0.801800957,0.464684015,0.423126708,0.569334769,1.890446812,-0.014409222,0.043478261,0.118811881,-0.020565553,-0.25,0.066666667,0.673685371,0,1,2,0,2,0.331067266,1.018499801,1.112151161,2.993352135,Bachelor's Degree or Higher,0.331067266,1.018499801,1.112151161,2.993352135,0.169154229,1.088626563,1.529411765,0.331067266,2.130650961,2.993352135,0.816187663,0.767070916,1.408311946,0.74319492,1.063395401,1.124149307,1.354415742,0.901404157,1.224927665,2.016561235,1.583258579,2.151506866,3.54196045,0.617667405,-0.023328448,1.090692767,-0.033295512,0.070391056,0.192355757,-0.404748572,0.107932952,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
47102,2022,6819,0,0.716708997,0,-0.177144875,-0.476105236,0,0.6,0.372208437,0.670550162,0.044776119,0.401574803,0.442067736,-0.029227557,0.015125324,-0.063894967,0.468248757,0.851301115,0.230404142,0.237556832,0.741457692,0.082132565,-0.086956522,0.069306931,0.033419023,0.5,0.022222222,0.322897145,0,0,0.5,0,0.5,0.111501317,1.669801383,0.926871989,1.494117647,High School,0.111501317,1.669801383,0.926871989,1.494117647,0.044776119,1.042758599,0.6,0.111501317,2.596673373,1.494117647,3.58356823,1.86089254,1.971102046,0.969890617,-0.123033959,0.063670339,-0.268967079,1.293368851,0.698652899,-0.0779972,5.444460771,2.940992663,-0.328330698,0.943021364,0.087095126,0.34240703,0.035438246,-0.092210553,0.07349455,0.530210681,0.023564919,Low,1,0,0,Medium,0,1,0,TRUE,FALSE,FALSE,Medium,FALSE,TRUE,FALSE
47060,2022,6654,0,0,0,2.38038775,1.679581694,0,0.294117647,0.17369727,0.357281553,-0.253731343,0.15048119,0.108734403,0.193458594,0.358254105,0.149671772,0.354563362,0.223048327,0.239033511,0.241744436,0,-0.056195965,-0.173913043,0.158415842,0.002570694,0,0.244444444,0.356961746,0,0,0,0,0,-1.686133287,2.374260555,1.154278954,1.954514364,High School,-1.686133287,2.374260555,1.154278954,1.954514364,-0.253731343,0.530978824,0.294117647,-1.686133287,3.52853951,1.954514364,0.922661677,0.449790715,1.46668675,0.988785985,0.800260792,1.481953879,0.619132232,0.33178273,0.593596873,0.701384472,1.372452392,2.455472735,2.901346903,0.532283717,-0.10557521,0.67062308,0.004829556,-0.326729971,0.297615419,0,0.459237126,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
46184,2022,12771,0,0,0,1.286704576,0.986551099,0,0.211764706,0.727047146,0.429773463,0.462686567,0.489938758,0.59714795,0.441196938,0.933880726,1.150984683,0.959009474,0.795539033,0.603768158,0.73097631,0,0.580691643,1.217391304,2.475247525,0.470437018,1.75,1.333333333,0.867379561,0,0,0,0,0,0.944376333,0.877198336,1.483955158,0.432226891,Some College/Associate Degree,0.944376333,0.877198336,1.483955158,0.432226891,0.462686567,1.156820609,0.211764706,0.944376333,2.361153493,0.432226891,1.088323961,0.816918335,1.311956982,0.825975,0.603572143,1.277580016,1.574585478,1.392686984,1.562777631,2.526062347,1.905242296,2.137931982,3.455737637,8.694480384,0.066788539,0.099762093,0.054107548,0.140018868,0.284691829,0.201277123,0.153353999,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
47042,2022,3655,0,2.674275594,0,1.08961058,0.621711379,0.000273598,-0.211764706,-0.049627792,0.178640777,0.273631841,0.066491689,0.021390374,0.175365344,-0.05315471,0.221444201,-0.002626395,0.059479554,-0.014094635,0.010469012,0,-0.057636888,0.130434783,0.02970297,-0.01285347,-0.25,-0.111111111,0.070334032,0,1,0,0,1,4.115278869,2.68666326,-0.746375865,-3.184829721,Less than High School,4.115278869,2.68666326,-0.746375865,-3.184829721,0.273631841,0.129012985,-0.211764706,4.115278869,1.940287395,-3.184829721,5.681486989,2.043208556,-0.250873276,-1.346319574,16.7508977,-5.077337943,21.15235011,0.080869928,-0.016721031,0.343654835,7.724695545,-1.597192851,32.82590987,-0.201129685,0.286565793,-0.349694933,0.063906382,-0.648510849,-0.147680688,1.242979127,0.552435168,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
47041,2022,6005,0,0,0,2.075575023,1.292601927,0,-0.211764706,-0.054590571,-0.082847896,0.771144279,0.063867017,0.096256684,0.201809325,0.214779602,0.319474836,0.282900291,0.111524164,0.106716525,0.17940895,0,0.093659942,0.173913043,-0.01980198,-0.015424165,-0.25,0.022222222,0.221585272,0,0,0,0,0,12.07421795,-1.297193776,-0.854753731,-3.315713135,Less than High School,12.07421795,-1.297193776,-0.854753731,-3.315713135,0.771144279,-0.137438467,-0.211764706,12.07421795,-2.151947506,-3.315713135,0.621619846,0.536521086,1.576846036,0.594822753,1.124856511,1.197150995,1.780707355,0.207780848,0.389616816,0.736063763,1.158140932,2.171668788,4.102714861,0.226154335,0.414141707,0.979796702,-0.068201941,0.769001591,-0.087559587,-1.105439787,0.098261314,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
47106,2022,4521,0,0,0,1.625568377,1.465200085,0,0,0.200992556,0.103559871,-0.174129353,0.066491689,-0.215686275,0.258872651,0.057476232,0.039387309,0.073914267,0.211895911,0.079102546,0.053302225,2.236673302,0.056195965,0.304347826,0.089108911,0.010282776,0.25,-0.022222222,0.09954801,0,0,1,0,0,-2.618813826,1.557485948,3.022822254,0,Some College/Associate Degree,-2.618813826,1.557485948,3.022822254,0,-0.174129353,0.304552426,0,-2.618813826,4.580308202,0,3.975367053,-4.04647785,1.386701332,1.484038331,4.856694994,1.078308292,0.738943041,-0.003790364,0.153016813,0.355736192,-0.071110797,2.870739663,6.673946327,0.787261267,0.071381596,0.126448505,0.013061453,0.386590626,0.113188486,0.317556586,-0.028227252,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
46952,2022,18101,5.52E-05,1.079993072,0,-0.127783075,0.27279365,5.52E-05,2.258823529,0.808933002,0.761165049,1.368159204,0.942257218,1.3885918,1.528183716,1.070440795,1.963238512,1.348841572,1.423791822,1.226233281,1.225951184,0,1.351585014,1.52173913,2.099009901,3.203084833,0.75,1.044444444,1.315180245,0,1,0,1,2,1.452001829,0.80781026,0.858505498,2.397247255,Bachelor's Degree or Higher,1.452001829,0.80781026,0.858505498,2.397247255,1.368159204,1.570098051,2.258823529,1.452001829,1.666315759,2.397247255,1.161377255,1.132664838,1.100240849,1.000230104,1.24652901,0.873151239,1.601400233,2.812383622,2.575074853,4.561863023,2.294042094,2.100470953,3.721080481,11.28504357,0.119767815,0.116541885,0.283834512,0.134845658,0.185999273,0.066459646,0.092551211,Medium,0,1,0,Medium,0,1,0,FALSE,TRUE,FALSE,Medium,FALSE,TRUE,FALSE
46979,2022,5159,0,0,0,1.107195405,1.924346986,0,0.105882353,-0.136476427,0.409061489,-0.049751244,0.080489939,-0.174688057,0.11691023,0.400605013,0.123413567,0.054403902,-0.237918216,0.196461959,0.100801627,0,0.038904899,0.043478261,0.227722772,0.048843188,1,-0.022222222,0.109469739,0,0,0,0,0,-0.618105127,5.082144365,-1.695571259,1.315473146,High School,-0.618105127,5.082144365,-1.695571259,1.315473146,-0.049751244,0.272585062,0.105882353,-0.618105127,3.386573106,1.315473146,-2.360261657,-1.732988464,0.539712538,1.948995908,1.159804984,3.974191927,1.224321176,-0.412606273,0.250865861,0.640928809,-4.093250121,2.488708446,6.358318087,1.446196636,0.026901528,0.07569492,0.033773545,0.030063865,0.157463215,0.691468902,-0.015365976,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
46975,2022,13910,7.19E-05,0.351347135,0,0.50731032,0.84089785,7.19E-05,-0.211764706,0.503722084,0.864724919,0.741293532,0.57567804,0.951871658,0.677800974,0.835350043,0.793873085,1.050933308,0.587360595,0.979433338,0.837820053,0,0.61815562,1.869565217,0.544554455,0.231362468,-0.25,0.444444444,1.054238783,0,1,0,1,0.5,1.287687701,1.50209815,0.875006599,-0.367852673,High School,1.287687701,1.50209815,0.875006599,-0.367852673,0.741293532,1.368447003,-0.211764706,1.287687701,2.377104749,-0.367852673,0.701058172,1.136128999,1.254366382,1.169025896,0.809005433,0.997051862,0.947546055,1.539232253,2.030366646,2.307024103,1.837187171,2.423392279,2.753603349,4.512320988,0.136992829,0.233635591,0.051273495,0.414324518,0.120681675,-0.05540386,0.098495751,High,0,0,1,Medium,0,1,0,FALSE,FALSE,TRUE,Medium,FALSE,TRUE,FALSE
46217,2022,39082,0,0.375152652,0,1.427999333,1.410933415,2.56E-05,2.376470588,2.027295285,2.350809061,1.129353234,1.875765529,2.484848485,3.885873347,4.717804667,4.13916849,1.765688022,3.007434944,2.73694808,2.653924384,0.388107057,2.528818444,1.869565217,68.57425743,3.676092545,4.25,3.622222222,2.141109029,0,1,1.5,0,1.5,0.602075908,1.253253152,1.080782888,1.266933714,Bachelor's Degree or Higher,0.602075908,1.253253152,1.080782888,1.266933714,1.129353234,4.378104347,2.376470588,0.602075908,2.334036039,1.266933714,1.133202951,0.936292119,0.665312106,1.031283369,1.464198969,1.777671096,1.559640702,5.492283429,4.502636102,12.7428465,2.06949507,1.696595475,4.801510767,86.66206488,0.029180224,0.024706416,0.042418705,0.021573052,0.791283447,0.049041065,0.041797091,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
46970,2022,23363,4.28E-05,3.765368132,0.000128408,-0.351167542,0.071130791,0.000128408,0.988235294,0.774193548,3.000647249,1.771144279,1.663167104,1.982174688,1.724425887,1.164649957,1.210503282,2.157020917,2.267657993,1.685315691,1.624611151,3.462569019,1.041786744,9.086956522,0.821782178,1.272493573,1,1.422222222,1.881821188,3,3,8,1,9,1.064922625,1.804176647,0.465493543,0.594188817,High School,1.064922625,1.804176647,0.465493543,0.594188817,1.771144279,3.774840798,0.988235294,1.064922625,2.26967019,0.594188817,1.395815849,1.220091766,1.327715199,1.037365581,1.061439155,0.716879209,0.745103394,4.249832681,3.842336608,4.099579126,2.615907615,2.36508078,2.523421758,16.52706243,0.063035204,0.113863017,0.07699454,0.549822847,0.049723427,0.060506821,0.086054145,Medium,0,1,0,Low,1,0,0,FALSE,TRUE,FALSE,Low,TRUE,FALSE,FALSE
46962,2022,8491,0,1.151157378,0,0.306415861,0.361400947,0,-0.164705882,1.903225806,0.561812298,0.28358209,0.88976378,0.365418895,0.578983994,0.38159032,0.804376368,0.421348842,0.200743494,0.26204516,0.365458244,0,0.404899135,0.608695652,0.425742574,0.087403599,0.75,0.066666667,0.478558042,0,0,0,0,1,0.318716154,0.631417361,2.139023694,-0.185111921,Some College/Associate Degree,0.318716154,0.631417361,2.139023694,-0.185111921,0.28358209,2.465038104,-0.164705882,0.318716154,2.770441055,-0.185111921,0.549292561,0.99989233,1.152932924,0.71703174,1.58426853,1.04414205,2.201007589,0.566162389,0.683394002,1.764950682,1.549184891,1.869964665,4.82941817,2.82196567,0.143481241,0.169583226,0.030972595,0.21569917,0.150867383,0.265772191,0.023624195,Medium,0,1,0,Medium,0,1,0,FALSE,TRUE,FALSE,Medium,FALSE,TRUE,FALSE
46218,2022,28951,3.45E-05,1.012864215,0,-0.582417884,-1.168570554,0,0.647058824,1.684863524,2.591585761,1.980099502,1.857392826,5.670231729,1.134307585,0.925237684,0.662582057,2.602007316,3.981412639,1.836617288,1.979361091,1.047839453,6.018731988,3.043478261,0.792079208,50.70694087,2.25,4.488888889,0.140006614,0,0,3,1,3,1.066063934,1.395281453,0.907112109,0.3483694,High School,1.066063934,1.395281453,0.907112109,0.3483694,1.980099502,4.276449284,0.647058824,1.066063934,2.302393562,0.3483694,2.011463526,2.864677776,1.314569296,0.927883899,0.573067537,0.467442594,0.334745419,9.651644368,4.438624604,2.722127326,4.876141302,2.242453195,1.37525555,67.44012583,0.089245563,0.002076014,0.751880876,0.045128597,0.011744925,0.033362927,0.066561099,Low,1,0,0,Low,1,0,0,TRUE,FALSE,FALSE,Low,TRUE,FALSE,FALSE
46953,2022,23334,0,1.256682604,0,-0.770114687,-0.423157548,4.29E-05,2.058823529,6.543424318,3.10420712,0.691542289,3.622047244,2.306595365,1.171885873,0.821521175,1.222757112,1.553700403,2.654275093,1.760678844,1.387951663,0.216679523,2.273775216,1.956521739,1.455445545,7.953727506,2.75,2.533333333,1.413074633,0,1,0.5,0,3,0.190925806,0.857031096,1.806554105,0.568414322,Some College/Associate Degree,0.190925806,0.857031096,1.806554105,0.568414322,0.691542289,9.647631437,2.058823529,0.190925806,2.663585201,0.568414322,1.912368538,1.661870097,1.119419678,1.268544785,0.844327583,0.591894658,0.880979608,4.960870458,3.314379247,3.21616416,3.574238635,2.387964462,2.317201849,20.33587797,0.111811018,0.069486778,0.39111798,0.09621034,0.071570332,0.135228978,0.124574574,Low,1,0,0,Low,1,0,0,TRUE,FALSE,FALSE,Low,TRUE,FALSE,FALSE
46214,2022,23108,0,1.69196422,0,0.95204995,0.068445722,8.66E-05,3.576470588,1.625310174,1.568932039,1.661691542,1.652668416,1.039215686,2.058455115,2.460242005,1.788183807,1.33871119,1.881040892,1.787717532,1.556771955,1.312792107,4.988472622,1.434782609,3.168316832,27.77120823,1.25,2.822222222,0.746444714,0,2,3,0,4,1.005459732,0.949332621,0.983446018,2.16405817,Bachelor's Degree or Higher,1.005459732,0.949332621,0.983446018,2.16405817,1.661691542,3.194242213,3.576470588,1.005459732,1.932778639,2.16405817,1.208295721,0.667545226,0.859927612,1.148349009,1.322258606,1.580348359,1.148648523,2.920256578,3.126428722,6.306880927,1.875840947,2.008276622,4.051255489,42.18144723,0.118262244,0.017696043,0.65837495,0.034014542,0.07511162,0.029633881,0.066906719,Medium,0,1,0,High,0,0,1,FALSE,TRUE,FALSE,High,FALSE,FALSE,TRUE
47006,2022,12419,0.000241565,3.541762447,8.05E-05,1.972611729,1.36839626,8.05E-05,0.894117647,0.41439206,0.758576052,0.328358209,0.517935258,0.404634581,0.823938761,0.824978392,0.940919037,0.701622737,0.379182156,0.718251115,0.649856425,3.256945004,0.345821326,0.47826087,1.732673267,0.059125964,-0.25,0.511111111,0.9151141,1,1,4,3,4.5,0.633975393,1.464615586,0.800084669,1.726311606,Bachelor's Degree or Higher,0.633975393,1.464615586,0.800084669,1.726311606,0.328358209,1.172968111,0.894117647,0.633975393,2.264700255,1.726311606,0.583486046,0.622652274,1.079658075,1.105245847,1.267878149,1.269477935,1.447887566,0.783816737,1.419873852,2.589836191,1.206138321,2.184903922,3.98524365,3.792106638,0.091195042,0.241320772,0.015591852,0.1261201,0.456915755,-0.065926416,0.134782895,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
47001,2022,10112,0,0,0,1.039447637,0.533857786,9.89E-05,0.211764706,0.602977667,1.045954693,-0.154228856,0.545931759,0.711229947,0.798886569,0.300345722,0.387746171,0.790544977,0.338289963,0.621602186,0.564788227,1,0.093659942,0.391304348,0.158415842,0.102827763,0,0.4,0.665747988,0,1,1,0,0,-0.282505741,1.915907394,1.104492747,0.387895928,High School,-0.282505741,1.915907394,1.104492747,0.387895928,-0.154228856,1.64893236,0.211764706,-0.282505741,3.02040014,0.387895928,0.598967802,1.25928607,1.399719292,1.100593384,1.414488708,0.531784672,0.686533735,1.049519909,1.412147163,1.486978462,1.858253872,2.500312676,2.632807114,1.811955883,0.051689968,0.367419535,0.056749596,0.215956885,0.08742809,0,0.220755927,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
46205,2022,28327,7.06E-05,2.415410777,0.000105906,1.541240704,1.215205973,3.53E-05,7,2.416873449,1.359223301,1.626865672,2.10936133,1.16399287,1.31802366,4.103284356,7.358424508,0.889972798,1.695167286,1.685315691,1.939279732,4.283686942,2.371757925,1.695652174,3.237623762,28.50128535,0.25,4.711111111,1.017859111,3,1,12,2,7,0.771259835,0.644376704,1.145784468,3.318540025,Bachelor's Degree or Higher,0.771259835,0.644376704,1.145784468,3.318540025,1.626865672,3.77609675,7,0.771259835,1.790161172,3.318540025,0.874122107,0.600219169,0.458919249,0.86904208,0.679645973,2.115880596,3.794411083,2.859160156,2.575288489,12.77973252,1.474341277,1.327961328,6.589937652,41.78528943,0.056760596,0.024359269,0.682088978,0.040580123,0.077482382,0.005982967,0.112745686,High,0,0,1,High,0,0,1,FALSE,FALSE,TRUE,High,FALSE,FALSE,TRUE
46996,2022,6193,0.000161473,0,0,0.160294213,0.363567845,0,0.2,0.071960298,0.569579288,-0.174129353,0.193350831,0.22459893,0.144745999,0.187986171,0.153172867,0.385704906,0.200743494,0.173450309,0.217575975,2.449216858,0.191642651,-0.173913043,0.148514851,0.048843188,0,0,0.306250689,0,0,1.5,1,0,-0.90058756,2.94583315,0.372174753,1.03438914,High School,-0.90058756,2.94583315,0.372174753,1.03438914,-0.174129353,0.641539586,0.2,-0.90058756,3.318007903,1.03438914,0.922636308,1.032278175,1.772736652,0.797194217,0.665266459,0.86400243,0.703997151,0.425342425,0.559155215,0.485905036,1.954914483,2.56993087,2.23326604,0.521338336,0.367597466,0.587431746,0.09368808,-0.333589593,0.284872301,0,0,Medium,0,1,0,Medium,0,1,0,FALSE,TRUE,FALSE,Medium,FALSE,TRUE,FALSE
